item,weight
负重,4
绝对,5
巧借,1
来试,1
人行道,8
先扫,1
坐久,2
车水马龙,3
要不然,2
往外面,1
一堆,2
廖,2
蜀,2
奉献,23
邓贤国,1
不好意思,3
气球,1
亮,3
累得,1
拐杖,3
药房,1
断过,1
车行道,2
簸箕,1
过夜,2
拄着,3
几步,2
新都区,1
搞,10
扔,2
往前走,1
近几年来,2
单边,1
往前,2
扫进,1
三元,1
顶,3
清扫,4
扫地,2
安岳县,1
不远,4
缝纫机,2
营业员,1
习惯,13
黄世勇,1
米长,4
妻儿,3
走动,3
拄,2
倒退,1
一地,2
环卫,5
左臂,2
扫街,1
越积越,1
一段路,1
早已,9
腋下,1
前日,1
坐在,13
手机店,1
邓先英,1
扔进,1
辅道,1
想当,1
生计,3
草帽,1
腾出,2
大元路,1
小米,1
国民,2
68,4
自称,5
裁缝,1
扫完,1
赶不上,1
辞退,1
爱岗敬业,6
邓来,1
爱护,10
另一家,1
烟头,1
丢脸,1
一遍,4
挣点,2
不适,2
证书,3
商户,7
会当,1
压断,1
主道,1
残留,2
挪,1
夹,3
扫帚,3
左手,4
丰镇,2
大丰,2
个头,3
重复,7
推,4
一条街,2
这条,4
残志,1
一小,4
气喘吁吁,1
挥动,1
独腿,2
赡养,2
邓贤国进,1
层层,9
照应,1
排水槽,1
弹出,1
中央文明办,2
积水,3
几下,3
右手,6
挪作他用,1
残疾人,13
椅,2
专柜,2
称心,1
进门,4
统计数据,2
度太低,1
手语,1
活络,1
保委,1
面向,14
揭幕,1
辅助,7
用具,1
自行,6
无障碍,2
正门,1
王曼妮,1
联络站,1
残障,3
聋哑人,2
售后服务,3
呆,2
所涉,2
大厦,8
开展调查,4
经营者,4
迎接,9
普及,9
课件,3
实用信息,1
呼吁,7
消保委为,1
赞助,1
边上,3
设计规范,1
联手,5
五成,1
陈满南,1
整改措施,3
豪华,2
问卷调查,3
营业,8
小林,1
报修,3
变为,5
太平洋保险公司,1
质监,1
柜台,1
刘步,1
企事业,3
盲杖,3
管理水平,9
摔下来,1
我市,23
工商局,2
公平,13
百货,2
诚实,4
消保委,1
认真执行,1
行政部门,1
销售区,2
助听器,1
送上门,1
观前街,1
调查报告,1
出入,3
致函,1
医药,2
市工商局,2
据市,1
人性,4
开水房,1
贴着,2
维修,5
细则,1
亟待,2
欠缺,2
衔,1
体察,2
依法查处,1
坐轮椅,1
试验,8
发票,3
GB50763,1
或弃,2
131,2
附设,1
形同虚设,1
正确,16
调解,18
六成,1
消保委和市,1
助残,7
现场办公,1
古城区,1
疑难问题,1
双腿,8
职能部门,6
建筑设计,2
洗手间,1
商贸,6
建有,2
三包,2
城市道路,4
泉屋,1
堪忧,1
经常出现,1
商厦,1
残联,4
醒目,3
添加,8
公共事业,1
会同,8
上旬,2
齐全,3
市消,1
坐上去,1
调处,6
设置,23
能否,6
八成,1
经营场所,1
接待室,3
年限,2
如为导,1
抽查,7
俞奕,1
暗访,5
不高,2
侧门,1
网点,5
淡薄,1
副理事长,1
人人有责,2
大行其道,1
抛洒,1
城管,14
定位,17
鼠标,1
工作效率,4
市容,4
该市,5
电脑前,2
江阴市,2
首期,1
城管局,1
明显改善,5
房地产,5
工作量,4
争创,7
滴漏,1
沈超,1
传世,1
书吧,1
国家图书馆,1
网络文学,1
汉时,1
远东,2
上届,1
悦学,1
筹备工作,3
畅销,1
书城,1
移,1
风尚,3
设,3
作家,2
价值观,10
书店,2
省内外,2
嘉年华,2
畅销书,1
主体作用,1
书林,2
亲子,2
多万种,1
书展,1
仲敏,1
来信,2
播撒,3
专访,3
故事会,2
体育场,2
挑战赛,1
书屋,2
就绪,1
第五届,6
图书,4
十多个,3
千名,2
深入基层,5
底蕴,1
低保,2
新科,1
启蒙,1
厚重,4
主讲,1
坐标,4
传统工艺,2
客户端,12
大奖,3
评传,1
丁捷,1
徐小跃,1
上班族,3
领,1
形象大使,2
邬,1
策展,1
75,3
中央电视台,5
中华,10
书券,1
分站,3
始终不渝,1
印刷,1
购书,1
读书人,1
场内外,1
敬一丹,1
贲德,1
安意,1
广电总局,2
音乐,5
售书,1
特困,8
布展,2
全场,5
王一梅,1
新华,3
出版社,3
常销,1
券,2
人流,6
星期六,1
13000,2
徐州市,3
秀,3
游戏,3
展演,3
王树增,1
好书,1
莫砺锋,1
李潘,1
明月,2
年省,2
欢乐,5
珍藏,1
展场,1
延长,3
本届,3
文脉,2
音乐厅,2
国家机关,1
正值,12
节日,10
主展,1
融,4
APP,1
出版发行,1
新路,3
苏版,1
鲁敏,1
丝路花雨,1
出书,1
经验交流,1
执委会,1
宾馆,3
群体,12
藏书,1
诵读,4
第四届,7
展区,2
杨鹏,1
庆典,2
绘,4
星期日,1
魔法,1
集,7
杨亦鸣,1
交流会,5
连环画,1
书目,2
孙晓云,1
逛,3
名著,1
洛克,1
汉,2
周年,12
王思潮,1
写书人,1
环境优美,2
本剧,1
儿童剧,2
云龙,1
出版单位,1
群众性,4
电子书,1
造纸,1
安徒生,1
万多种,1
毛佩琦,1
增开,1
新台阶,7
比选后,1
亲民,1
首设,1
祁智,1
参展,6
林立,2
展销,2
丛书,2
评书,1
报业,1
第二届,5
新书,1
丝绸服装,1
单霁翔,1
万种,1
雕版,1
高云,1
签售,1
思想家,1
馆配,1
参差不齐,2
新闻出版,2
场,11
科普知识,3
候选,1
余萍,1
习骅,1
迈上,3
特地,3
交相辉映,1
转诊,2
多彩的,1
多万名,1
贴心,6
调看,1
交巡警,3
太累,2
好长时间,3
发了,1
挂号,1
医护人员,10
高峰期,5
医改,2
独家,2
门户,1
化验,1
绚烂,1
杨欣,1
排好长,1
准妈妈,1
摄像头,3
流畅,6
队,11
搭配,4
图像,3
导航,5
畅享,1
就诊,4
堵车,2
完毕,13
发展壮大,2
张女士,1
耽误,7
双向,4
开心,19
高峰,14
排队,9
一手,5
两大,4
扩容,3
掉线,1
网络时代,1
720p,1
必然趋势,1
试,1
分辨率,1
系统升级,1
朱磊,2
现网,1
volte,1
率接,1
无线,5
市面上,2
盐城市,3
结果表明,1
传统模式,2
传输,7
可为,1
通话,6
手机操作系统,1
核心网,1
商用,4
时延,1
接通率,1
近于零,1
链路,1
兼容,3
秒,5
语音,5
40%,4
现有,12
ims,1
其它,10
地级市,1
无小事,3
刘欣,1
协同,21
高效快捷,1
办事效率,2
管理效率,2
遇上,3
各部,1
手工整理,1
送给,5
不断完善,10
委办局,1
机上安装,1
出差,2
办公流程,1
急事,1
批阅,1
干瞪眼,1
电子化,3
建设局,1
文件,13
oa,2
防病,2
会烂,1
喜悦,4
上市,3
批量,3
盛产,1
收桃前,1
位桃农,1
早熟,1
收桃,1
CNII,1
同步,15
下发,10
喇叭,3
为桃农,1
旺季,2
水蜜桃,1
技巧,4
洛阳镇,1
接棒,1
洛阳,4
750,3
换成,3
桃农,1
要点,3
甜,1
接收,9
卖出去,3
果实,1
财富,4
发送给,1
助桃农,1
陈先生,2
轻轻松松,1
治虫,1
分社,1
淡出,2
枝梢,1
月初,11
镇政府,4
杨梅,1
水果,8
摘下来,1
村务,2
桃农已,1
村事大,1
网讯,14
村委,5
公告,4
教给,2
推向市场,2
亩产量,1
境界,2
和谐社会,6
遵守,7
矛盾,21
贸易,9
弄点,1
这份,10
商场,4
几重,1
直白,1
拆除,12
间里,1
违章,4
变色,1
难耐,4
迟来,2
缓冲,1
JPG,1
户外活动,1
搭乱建,1
胳膊,1
次数,3
房里,2
薪水,1
躲,3
松懈,2
茶,8
自律,2
高温,4
空调,2
出汗,2
后背,1
赞,11
责任感,15
不得,12
点个,4
换位,3
南通,5
0,7
伸伸,1
酷热,1
私,1
湿透,7
DSCN1667,1
纳凉,1
队员,18
谈管,1
享福,1
相册,1
炙烤,1
504.43,1
扎实,36
防止,19
预案,9
一座座,2
地质灾害,2
整形,1
截污,1
水通,1
农田水利,1
新形势下,3
主动权,2
江堤,1
水平衡,1
黄海,3
开工,15
跻身,5
节水,2
转运,3
重点县,3
进社区,4
1284,1
孵化器,2
特大,10
抗,4
441.26,1
夏用,1
工程项目,4
着重,1
所辖,2
公报,1
江苏网,2
水利部,2
省人大,1
312,1
不涝,1
免收,1
水美,1
收运,1
节水型,1
争当,2
621.89,1
2100,2
喝上,2
县乡,1
丰水,1
长效,7
疏浚,2
农路,1
水情,2
定价,1
百年一遇,1
纺织印染,1
生机,4
功能区,4
大灾,1
执政,2
浇灌,3
节约用水,2
11.23%,1
单体,1
>,5
水资源,4
行列,4
节制,1
篇文章,1
经济效益,6
领头雁,2
河塘,1
2442,1
除险,1
护岸,2
节约,9
潮头,2
降至,2
整体性,2
切实可行,5
兼具,2
潮位,1
大雨,5
治水,1
三条,1
支出,3
临海,3
大风,3
209,1
泽惠,1
水韵,1
抓好,14
如皋,2
资金投入,1
抗旱,1
涵闸,1
春潮,3
南通市,3
重视,15
风暴潮,1
灌溉工程,1
闸,1
动员大会,2
减污,1
污水,7
工程建设,10
苴,1
任组长,2
优质优价,1
江海,2
各县区,1
生辉,2
纵向,1
排涝,2
一轮,3
44.6%,1
拓浚,1
通向,3
技术推广,5
外迁,1
水耗,1
末及,1
长远,9
牺牲,5
管理制度,5
九圩港,1
扩展,6
海堤,1
听证,2
关键时刻,4
差别化,2
纵深,6
迁建,1
土方,1
社会效益,4
走廊,2
兴水,1
管网,2
激起,3
南以,1
限度,17
水利枢纽,1
大旱,1
一遇,1
百亿元,2
277.79,1
显著,15
夏灌,1
市人大,3
功能定位,1
抗台,1
镶嵌,1
攻坚克难,4
丰硕成果,1
工业协会,1
四位一体,1
废水,3
丰碑,3
运河,2
新年伊始,1
团结,12
立项,4
达标率,1
水安,1
大动脉,2
控制,23
code,1
稳,6
灌溉水,1
争资,1
水利部门,2
饮水,6
土地出让,2
自然灾害,3
农田,7
加价,1
万余个,1
河网,1
防渗,1
大汛,1
advertisement,1
城市化,2
新工艺,2
疾步,1
清水,5
经费,6
防洪,2
环境治理,3
3.79,1
穿堤,1
十一五,1
费,5
紧抓,3
绘画,3
GDP,1
以身作则,5
行政村,5
镇均,1
五谷丰登,1
严守,2
考核制度,2
720,2
用水量,1
许可,3
通启,1
濠,1
完备,3
效益,16
合理配置,1
河坡,1
综合测试,1
号角,6
1.3,1
重现,3
堆起,1
掘,1
宣传教育,16
防潮,1
复合,2
河长,1
水利,9
70.9%,1
供水,7
吹响,7
水质,6
水温,2
东以,1
视察,5
375.8,1
1306,1
平均水平,2
征文,1
中小,2
组成部分,6
分类,13
1678,1
绝不能,1
抵御,3
累进,1
水系,2
水利建设,1
零排放,2
复标,1
水价,1
推广应用,3
高耗能,1
苏中,1
单一,6
content,1
碾砣,1
充分利用,12
科学管理,2
生态景观,1
冬灌,1
增,4
保洁,4
先导,1
超计划,1
水日,1
率达,3
全面完成,7
综合治理,9
挡潮,1
盘活,2
当下,5
90.7%,1
农委,1
饮用,1
集中处理,1
泵站,1
大中型,2
生态效益,1
灌区,1
提速,4
编制,4
勇立,2
绿水青山,10
水周,1
论证,3
重要讲话,8
迈步,2
化工,6
对九圩港,1
旱涝保收,1
省政协,4
防污,1
更实,1
工业用水,1
成效显著,5
结构,16
科学依据,1
开采,5
督查,15
自流,1
千帆竞发,1
焦港,1
通吕,1
污水处理,5
余公里,3
文艺晚会,1
减,3
爬高,2
泽,1
舒适,5
景美,2
0.6,1
稳定增长,1
余处,3
大户,6
高度评价,5
安心,9
渠,2
中央财政,1
15%,2
办事机构,1
管理网络,1
深化改革,10
分管领导,6
纺织,4
水灵,1
冬用,1
硬质,1
堤顶,2
遏制,9
市级,10
灌溉,3
利用率,4
位加,1
示范区,9
利谋,1
利用系数,1
水利工程,2
负增长,1
标杆,6
总体布局,1
125,2
防旱,1
深刻领会,5
为民造福,1
目光,2
试点工作,4
人水,1
引河,1
宜居城市,2
范例,2
刘新华,1
夯实,16
能耗,5
彻底改变,3
水源地,1
建设项目,10
干旱,1
漏,1
内河,2
水动,1
水清,1
62%,3
水量,2
水网,2
排水,2
平衡,6
横向,3
引水,4
加固,4
决策层,2
责任重大,2
岸绿,1
十二五,4
430,2
技改,2
founder,1
政策措施,5
投向,2
容蓄,1
陆海,1
筑梦,2
征程,12
564.15,1
沿江,1
守住,3
水利局,4
浪费,4
损率,1
市情,2
重中之重,7
清淤,2
金山,8
广,3
高潮,4
港闸,1
灌溉面积,1
呕心沥血,1
四有,3
关心,35
安全工程,2
谋划,13
创造性地,3
达标,6
换取,3
坚定不移,6
抢抓,5
蹄,1
防汛,4
东安,2
<,2
余座,1
406.5,1
银山,7
招招,1
普及率,2
分层,1
城乡居民,3
用水,6
主干,1
纳污,1
江海堤防,1
引排,1
汩汩,1
高污染,1
暴雨,6
树起,3
可靠,5
圩,4
地下水,3
滨江,1
慰问金,8
某部,3
播放,9
张巧林,1
代表院,1
部队,13
解答,10
八一,2
句容,2
官兵,6
受院,1
一职,2
王丽,1
互学,1
座谈,9
前夕,3
刘光亮,1
该部,1
驻句,1
军官,1
设有,7
先进事迹,6
赵瑾俊,1
一行,19
建军节,1
院长,14
党组,11
民一庭,2
疾控中心,2
安置,16
润州区,3
半天,4
工业园区,8
早起,1
肾病,2
润州,3
注意事项,9
血糖仪,1
测个,1
高血压,3
血压计,1
小屋,1
拆迁,11
慢性病,1
华庭,1
蒋乔,1
身体状况,3
活动量,1
两口子,4
自测,1
耐心,25
特殊性,4
李芝玉,1
王凯,1
富润,1
防治,6
4.4,1
由区,3
群众反映,6
万达,3
高新技术,6
多万平方米,1
罗彩杰,1
刚性,2
事务,4
一对一,4
空缺,1
颓势,1
防火墙,1
如是说,3
满血,1
韩国,4
金街,1
从不,9
不得了,1
主战场,7
孤寡老人,4
开铺,1
随到,1
本报,4
实勤廉,1
四套班子,2
住建,5
推诿,3
95%,3
屈,1
极,4
苏南,2
刻度,1
试营业,1
立身,1
公共事务,1
经济运行,2
志,2
两点,4
塘桥,1
用实,1
方便群众,3
勤廉,1
3.6,2
生威,1
无以为继,1
商铺,6
完美,2
村级,7
取暖,6
丈量,3
重残,1
证,5
群众满意,8
明显,25
万人次,6
本报记者,9
为先,5
从区,2
同获,1
自加压力,1
城中村,2
精细化,8
十余项,1
喜形于色,1
商会会长,1
坐镇,2
蜕变,2
办好,5
真经,1
勤政为民,1
ab,2
街管,1
不廉,1
不勤,1
一改,2
原动力,2
驻室,1
廉,1
各街道,1
老年,9
服务态度,1
议事会,1
抱团,4
村账,1
慢为,1
制胜,2
信访,6
谈心,5
510,1
难事,3
眼中,4
之策,4
财权,1
十佳,6
当头,1
空巢,4
廉聚人,1
党务,4
金海,1
最小化,1
吃苦耐劳,4
入驻,6
张春平,1
区政府,9
静街,1
普通干部,1
区委书记,4
会计,2
谈话,4
中晚,1
考核,20
晏培娟,1
无以,1
人流量,3
叨叨,1
蒋玉兵,1
随办,1
城建,1
王冬生,1
随事,1
民情,6
实绩,3
率,13
地产,2
长短,2
财务,4
叫响,1
权力,6
江其兵,1
需定,1
副总经理,4
常发,1
汤小东,1
文化产业,6
课题,3
挂钩,4
饭桌,1
魏晓萍,1
复活,1
念好,1
成事,1
三茅宫,1
打去,1
党代表,1
勤,1
不由得,1
万户,5
十来,1
充分调动,6
冷清,1
加压,3
创成,1
点半,5
百乐门,1
局局长,4
核算,4
业主,6
实,4
认领,4
乐于,1
司法解释,1
公正司法,2
惩治,2
404,1
余份,4
舆论,8
适用法律,1
刚察,1
解释,13
审理,15
若干,4
泉吉乡,1
刚察县,1
Not,1
Found,1
刑事案件,6
拒不执行,4
保住,1
拐到,1
崎岖不平,1
冒,12
树丛,1
野战医院,1
特等功,1
化整为零,2
连累,1
不知,4
伪军,1
粪便,2
入党,6
打针,3
病房,3
鬼子,1
洞中,1
挖洞,2
队长,11
藏,4
喊话,5
压缩,2
树枝,3
思前想后,1
熬,3
甩掉,1
进山,1
月夜,1
西,6
大山,6
避免,28
那段,2
用树条,1
原地,1
1950,2
太近,2
历任,1
护士长,4
无辜,1
土作,1
腰部,1
奉命,1
刷子,1
护理员,1
后勤,4
战争,5
传唱,2
医护,5
事不宜迟,1
换药,1
一个劲地,1
几米,1
旬,2
完药,1
老八路,1
外围,1
东,5
数倍,1
起初,3
进洞,1
秆,1
拉响,2
五更,1
站岗放哨,1
大部分,9
裆部,1
短缺,3
走亲戚,1
安然无恙,1
洞里,1
往返,7
一处处,1
军区,2
临行,1
一口气,3
几块,2
聆听,14
职,2
几十名,1
几场,1
雪,3
鲁中,1
1942,2
喊声,1
重伤员,1
生出,1
沂蒙山,1
处后,1
扎成,1
斜坡,2
我任,1
子弹,2
夜色,1
险情,7
盯住,1
假意,1
纵队,1
于己,1
白烟,1
隐蔽,3
送来,10
拖住,1
115,2
高粱,2
伤员,1
撤走,2
摸,3
医院院长,2
山洞,3
敷上,1
岁月,1
盛夏,1
开枪,1
哇啦哇啦,1
破庙,1
棚顶,1
埋,2
水疱,1
哪有,1
背着,2
暴露目标,1
负伤,2
抗大,1
包围,2
方圆,1
送水,1
向下,1
1924,1
1939,1
绕圈子,1
抗日,1
武工队,1
投诚,1
送饭,1
再用,3
顽强,5
冻,1
妄图,1
阴冷,1
珍贵,3
永福,2
激战,1
进攻,2
设法,1
打枪,1
军医,1
松,3
当门,1
引开,2
战友,3
1941,1
抗日战争,1
洞口,1
敌占区,1
大喊,2
凶残,1
军民,3
大叫,1
潮湿,3
代表大会,2
一首歌,1
中共,14
千方百计,5
艰苦,6
事先,4
宣传部门,1
清剿,1
入伍,1
蒙山,1
伤病员,1
敌人,3
努力完成,1
虱子,1
八路军,1
二等功,3
青州,2
副校长,5
出卖,1
疗伤,1
打破,9
补给,3
找些,1
1938,2
汲取,2
地起,1
嗖嗖,1
盖住,1
手部,1
多里,1
几十里,1
遭遇战,1
篮子,2
教训,4
小传,1
打折,2
草药,1
战斗英雄,1
下山,2
搞不好,2
疥疮,1
留一人,1
叛徒,1
巧妙,2
伤亡,3
我俩,1
日寇,1
发动,7
手榴弹,1
沈阳军区,1
上级指示,1
分部,2
奇痒,1
频繁,9
顾不了,1
分校,4
困死,1
虚拟,3
交易额,2
老一套,1
李军,1
办公用房,1
店铺,4
市场营销,1
光良,1
网商快,1
拎包,1
场次,7
分拨,2
该镇,3
人潮如涌,1
放下,5
出口处,2
陆宁,1
蔚然成风,1
劲头,1
宇通,1
实体,9
贴息,2
中转,2
板式家具,1
分步,2
吃不准,1
卷起,1
有名,3
宿迁,6
退伍军人,4
带头人,3
北侧,2
网店,2
展牌,1
徐淮,1
灵通,1
150,9
经营户,2
商在,1
网商,2
锄头,4
一帮,1
宝贝,1
入门,2
叮咚,1
上架,1
初始,1
两级,8
李闻,1
掌柜,1
效应,11
支柱产业,2
育网,1
高炮,1
服务区,3
157,2
废旧塑料,1
手把手,3
工艺品,1
兑现,7
最优化,1
更足,2
广琛,1
快车道,2
奖补,2
遍,1
徐,6
培训中心,6
镇德胜街,1
镇村,4
村农民,1
标语,4
水电,4
显著效果,2
今年底,1
悦耳,1
动员,16
578,1
驶入,3
小户,1
废塑,1
轴,2
电商,11
徐淮路,1
财政,4
大集,2
咨询服务,2
装修,5
市场运作,1
加工区,2
品牌效应,2
亲眼看到,2
工商,8
愿望,6
办公区,3
淘金,1
宿城区,2
电子商务,8
巾帼,5
耿车,1
厂房,3
就近,4
128,2
种田,3
实体店,1
闲置,5
各个环节,5
奖惩,4
两至,1
1.8,7
吸纳,2
宽带,2
两不误,2
裤脚,1
镇里,1
网创,1
运营商,2
绕道,1
江西省,7
出口,8
迁出,2
受益者,2
发改委,5
书院,1
专项规划,1
行政区域,1
降,3
飞地,1
住房贷款,1
停航,1
璧,1
用时,1
城际,3
快速通道,1
分属,1
永修县,1
迁入地,1
本地网,1
三星级,1
一并,3
乘客,14
据介绍,9
县区,3
集群,6
移动电话,1
受惠,2
永修,1
错位,2
牵手,3
资费,1
异地,9
李女士,3
358,1
来往,8
全年,18
大学教授,2
2436.3,1
造船,1
凤凰,5
西海龙,1
观念,13
票价,2
4035,1
左阳天,1
短兵相接,1
8670,1
不但,6
上述,11
月话费,1
游玩,3
开辟,7
昌九,2
发送到,1
云居山,1
年期,1
加厚,1
不必,1
我省,9
枢纽,5
南昌市,5
漫游,1
奉军,1
昌北,1
管辖,3
互补,2
经济体,1
打算,9
总公司,3
清关,1
保障系统,1
这样一来,2
划汇,1
通话费,1
相距仅,1
空运,2
铺开,1
无人售票,1
比新,1
可游,1
需花,1
永久,4
手续,11
载重,1
分拣,4
天香园,1
外地人,1
货物,8
等额,1
快件,1
碰上,2
在昌,1
修水,1
百元,2
4543,1
沟,5
民航,1
衔接,6
一卡通,1
李先生,1
共青城,2
同城化,1
贷款额,1
侧重,1
为例,3
不算,8
吨,6
运送,5
视同,1
常给,2
优势互补,2
关停,2
一票制,1
身在,1
送到,16
少说,1
红色旅游,1
双剑合,1
相互,13
摆在,4
238.17,1
人小军,1
塘,6
口岸,5
232,1
4177.6,1
中游,1
升级换代,1
乘机,3
星期,3
设区,2
持卡,1
货运,5
四成,2
郁闷,1
互认,2
6613.9,1
罗,3
调,6
昌九两市,1
庐山,2
组团,1
运到,2
新政,2
来算,1
存折,1
万多元,4
139,2
眼前,6
就读,1
比家,1
共识,8
船舶工业,1
消融,1
通讯,4
38160,1
减收,1
分工,15
178,3
买房,2
据省,3
令人振奋,1
一票通,1
停摆,1
―,4
铁路,19
同一个,2
先行官,1
缴存,1
恶性竞争,1
凭,5
能省,1
航班,4
你好,4
滕王阁,1
开支,3
近两年,3
购房,2
实施办法,1
加大力度,2
可行性,2
伊尔,1
信息产业,3
请问,2
股份制,2
通电话,2
通票,1
区间,1
7696,1
赵婉露,1
3546,1
昌,2
课题组,2
南昌,5
协作,15
本息,2
考生,2
白鹿洞,1
跑道,3
36,9
移民局,2
副行长,1
黏合,1
农村妇女,3
做实,7
郁郁葱葱,2
到户,5
公务员,5
使出,1
主导产业,5
地处,5
信贷资金,1
小企业,2
巴中市,1
2.42,1
九寨沟县,3
镇仁村,1
千篇,1
增速,6
钟欣,1
全行,2
四新,4
陈实,1
稻城,1
单靠,1
措说,1
产融,1
贷,3
小规模,2
精耕细作,2
旅游局,1
拔,1
纲要,1
8.2,1
穷根,2
造血,5
余额,3
总计,1
年末,1
23.67,1
4373,1
奔小康,8
银政,2
批复,1
拉长,2
总体目标,3
乌蒙山,2
日新月异,5
余元,4
集约化,4
小额贷款,1
秦,3
平昌县,1
斯俄乡,1
张谷,1
藏区,2
刘尧,1
链式,1
做活,1
放养,1
翻一番,1
8500,1
浑身解数,1
战场,7
低于,3
积极开展,16
大小凉山,1
产业化,5
壮大,7
离不开,10
甘孜藏族自治州,2
扶贫开发,6
信贷,4
农行,1
彝区,1
贷真,1
经营规模,1
两万元,2
功不可没,1
11.3,1
特困县,1
共探,1
奶牛,1
额度,2
建档,2
两万余户,1
片区,12
巴山,3
1012,1
副县长,3
罗布,1
龙降措,1
纯收入,2
一天天,2
奔头,2
巴中,1
支柱,2
劳作,3
1.9,3
九寨沟,3
香格里拉,1
4962,1
共创,1
做大,3
共商,2
差异,3
龙头企业,7
拔掉,2
饭店,3
输血,2
难三大,1
农,3
正如,9
万块,1
各项政策,2
我家,6
联保,1
甘孜,2
策略,2
小额,5
四川省,8
收割机,2
激活,7
搞起,2
秦巴山区,3
顿珠,2
民居,3
生龙降,1
强化措施,1
严格执行,2
上报,7
雨雪,2
反应速度,1
磨练,4
带班,3
一拉就响,1
值班人员,4
大专,1
保畅,2
突发事件,7
睢宁,2
修订,3
路网,3
该站,1
扩充,1
王冠,1
天气状况,1
水毁,2
物资,14
宇,1
一旦,15
气象,4
处治,1
父辈,2
网销,1
腾讯,5
多人,6
想博,1
宋乐伟,2
通州区,3
家纺要,1
外贸,2
邵爱军,1
五纺,1
成品,4
层面,8
卖家,2
往来,4
创纺,1
天猫,2
接单,1
创业园,5
出路,3
东风,6
配套成龙,1
床,7
华丽,3
染整,1
招商会,1
毛,2
厨,1
供货,1
套件,1
众创,3
开起,1
年销售额,1
打拼,2
蘑菇,3
集聚,10
姜镇,1
丝,1
裹进,1
摩肩接踵,1
传统产业,5
麻,1
艺色,1
家纺小微,1
增至,3
店,10
前试,1
大类,2
开园,2
一半,12
兴起,5
新生事物,1
批发,2
觉醒,2
发货,2
单,6
艾瑞,1
卓鹏,1
旗舰店,1
商,6
出彩,3
家纺城,1
陈凯杰,1
通州,1
二代,2
杨金晶,1
C,1
化纤,1
专场,2
全套,1
辞去,3
星,3
帘,1
喵,1
做家纺,1
床上用品,1
草根,1
成交量,1
巾,2
工商户,2
新天地,2
亲朋,2
家纺,1
售后,4
纺,1
大势,2
川,2
当当网,1
转而,2
谋生,1
QQ,2
棉,1
宋玉超,1
黄鸟,1
姜镇志,1
家庭旅馆,1
草地,3
立马,3
陈女士,1
经此,1
微型车,1
三分,1
玩一玩,1
对塔头,1
支起,1
占据,3
此处,3
